# NEAD 1.0 UTF-8
# [METADATA]
# station_id       = AWS17
# latitude         = -65.9333
# longitude        = -61.85
# altitude         = 73
# nodata           = 
# field_delimiter  = ,
# tz               = 0
# doi              = 
# [FIELDS]
# fields           = 
time,t,t2m,q,q2m,rh,rh2m,ff,ff10m,ffmax,ffdir,p,SWd,SWu,LWd,LWu,Tsub1a,Tsub2a,Tsub3a,Tsub4a,Tsub5a,Tsub1b,Tsub2b,Tsub3b,Tsub4b,Tsub5b,z_surf,z_surf_filtered,cum_surface_height_zboom,z_u,Vbat,TCNR,Tlogger,LAT,LON,alb,Ts_obs,SHFdown,LHFdown,GHFup,cloud_cover,LWu_mod,SHFdown_mod,LHFdown_mod,GHFup_mod,Ts_mod,meltE,melt,cumulative_melt,sublimation,accumulation,LWC,LWC_10cm,Tsmax,Tmax,pnan_SEB,pnan_AWS
# units            = -,DegreeC,DegreeC,g/kg,g/kg,%,%,m/s,m/s,m/s,deg,hPa,W/m^2,W/m^2,W/m^2,W/m^2,DegreeC,DegreeC,DegreeC,DegreeC,DegreeC,DegreeC,DegreeC,DegreeC,DegreeC,DegreeC,m,m,m,m,V,DegreeC,DegreeC,deg,deg,-,DegreeC,W/m^2,W/m^2,W/m^2,-,W/m^2,W/m^2,W/m^2,W/m^2,DegreeC,W/m^2,kg/m^2/dt,kg/m^2,kg/m^2/dt,kg/m^2/dt,kg/m^2,kg/m^2,degreeC,degreeC,-,-
# [DATA]
2013-09-28,-19.382,-19.187, 0.690, 0.711,99.348,83.103, 0.826, 0.897, 1.423,180.342,1020.925,114.244,95.948,235.655,236.652,-16.146,-16.053,-16.181,-16.025,-15.977,-16.416,-16.283,-16.379,,, 2.877, 2.876, 1.045, 2.955,14.039,-16.551,,,, 0.836,-19.016,-1.383,-1.353,-2.085, 0.814,242.362,-6.015,-2.948,-2.133,-17.553, 0.000, 0.000,679.570,-0.004, 0.000, 0.000, 0.000,-13.350,-19.382,24,24
2013-09-29,-16.474,-16.392, 0.908, 0.922,98.983,84.775, 1.230, 1.368, 2.759,197.792,1018.783,137.827,111.930,231.930,243.490,-16.144,-16.053,-16.179,-16.022,-15.977,-16.423,-16.295,-16.389,,, 2.876, 2.876, 1.045, 2.955,14.055,-13.904,,,, 0.810,-17.038, 1.190,-0.929,-6.295, 0.702,248.734,-2.694,-2.464,-5.234,-15.884, 0.000, 0.000,679.570,-0.003, 0.000, 0.000, 0.000,-11.660,-16.474,24,24
2013-09-30,-7.073,-6.963, 1.755, 1.800,81.750,73.904, 2.468, 2.744, 4.939,212.150,1011.137,133.720,110.390,257.213,269.824,-16.140,-16.052,-16.155,-16.016,-15.953,-16.413,-16.280,-16.380,,, 2.875, 2.876, 1.045, 2.955,14.068,-6.043,,,, 0.830,-10.462,15.578,-2.156,-17.736, 0.644,273.296,12.988,-4.127,-10.485,-9.925, 5.945, 0.051,679.930,-0.005, 0.000, 0.009, 0.009,-1.090,-7.073,23,24
2013-10-01,-1.387,-1.335, 2.360, 2.367,71.470,68.535, 3.444, 3.842, 5.781,155.562,1000.350,123.384,98.469,275.621,292.037,-16.135,-16.043,-16.104,-16.011,-15.903,-16.366,-16.232,-16.333,,, 2.875, 2.878, 1.043, 2.957,14.106,-0.425,,,, 0.797,-5.228,25.752,-8.062,-15.144, 0.618,295.091,22.109,-10.285,-8.146,-4.614, 8.172, 0.094,681.260,-0.013, 0.000, 0.066, 0.066,-0.430,-1.387,24,24
2013-10-02,-5.736,-6.497, 1.845, 1.794,79.122,76.037, 2.272, 2.458, 3.836,187.200,1000.796,175.487,135.997,226.690,272.699,-16.112,-16.016,-16.135,-15.985,-15.929,-16.253,-16.118,-16.223,,, 2.882, 2.879, 1.040, 2.960,14.119,-2.776,,,, 0.776,-10.418,14.992,-1.070, 4.676, 0.222,276.404,10.917,-3.211, 4.808,-8.984, 0.000, 0.000,683.010,-0.004, 0.000, 0.000, 0.000,-3.250,-5.736,24,24
2013-10-03,-14.105,-14.259, 1.131, 1.122,99.163,86.707, 0.875, 0.939, 1.455,211.243,1002.975,177.423,136.970,232.683,248.819,-16.059,-15.962,-16.095,-15.923,-15.889,-16.094,-15.960,-16.066,,, 2.888, 2.881, 1.042, 2.958,14.099,-11.441,,,, 0.773,-15.926, 2.394,-0.085, 5.952, 0.613,262.655,-7.855,-4.418, 1.808,-12.328, 0.000, 0.000,683.010,-0.006, 0.000, 0.000, 0.000,-13.260,-14.105,24,24
2013-10-04,-15.530,-15.653, 0.972, 0.967,97.161,83.648, 2.313, 2.579, 3.305,171.042,1001.283,188.799,145.893,223.567,245.543,-15.960,-15.859,-15.993,-15.822,-15.793,-15.935,-15.798,-15.907,,, 2.878, 2.878, 1.045, 2.955,14.090,-13.862,,,, 0.773,-16.613, 3.855,-1.460, 1.551, 0.563,254.570,-8.610,-6.385, 2.456,-14.359, 0.000, 0.000,683.010,-0.008, 0.000, 0.000, 0.000,-13.460,-15.530,24,24
2013-10-05,-14.349,-14.118, 1.094, 1.124,98.752,86.475, 1.299, 1.433, 1.911,165.629,997.792,133.288,109.933,252.529,255.603,-15.845,-15.745,-15.875,-15.706,-15.674,-15.805,-15.670,-15.778,,, 2.876, 2.876, 1.046, 2.954,14.090,-11.705,,,, 0.833,-13.824,-1.070,-2.012,-5.925, 0.863,261.490,-6.424,-4.352,-4.691,-12.599, 0.000, 0.000,683.010,-0.006, 0.000, 0.000, 0.000,-10.410,-14.349,24,24
2013-10-06,-13.251,-13.275, 1.179, 1.184,96.650,85.234, 2.174, 2.576, 3.003,186.888,990.254,137.592,119.444,254.687,259.089,-15.744,-15.645,-15.780,-15.606,-15.577,-15.702,-15.567,-15.674,,, 2.874, 2.875, 1.047, 2.953,14.101,-11.507,,,, 0.867,-13.189,-1.292,-3.932,-2.302, 0.841,261.382,-5.146,-5.596,-0.694,-12.594, 0.000, 0.000,683.010,-0.007, 0.519, 0.000, 0.000,-11.640,-13.251,24,24
2013-10-07,-13.557,-13.613, 1.129, 1.131,95.192,83.681, 5.097, 5.626, 6.135,200.225,990.617,144.761,126.305,247.422,257.397,-15.653,-15.551,-15.693,-15.515,-15.492,-15.600,-15.465,-15.572,,, 2.839, 2.853, 1.095, 2.905,14.100,-12.322,,,, 0.875,-13.746, 0.433,-6.505, 0.664, 0.744,257.381,-1.316,-7.181, 1.789,-13.592, 0.000, 0.000,683.010,-0.009, 0.002, 0.000, 0.000,-12.430,-13.557,24,24
2013-10-08,-15.419,-15.474, 0.958, 0.961,95.870,82.870, 4.497, 5.280, 5.634,180.654,992.688,141.796,125.593,237.676,248.111,-15.559,-15.459,-15.599,-15.419,-15.401,-15.492,-15.355,-15.463,,, 2.824, 2.837, 1.080, 2.920,14.092,-14.412,,,, 0.887,-15.915, 1.048,-5.567, 1.615, 0.734,249.542,-1.999,-6.547, 2.828,-15.601, 0.000, 0.000,683.010,-0.008, 0.043, 0.000, 0.000,-14.190,-15.419,24,24
2013-10-09,-20.108,-20.337, 0.618, 0.608,94.531,78.021, 6.232, 6.940, 7.301,181.175,993.083,158.762,137.373,221.252,233.500,-15.470,-15.369,-15.514,-15.333,-15.314,-15.396,-15.262,-15.368,,, 2.851, 2.836, 1.085, 2.916,14.083,-18.782,,,, 0.863,-20.091,-3.984,-7.165, 9.744, 0.689,234.044,-9.711,-8.283,10.303,-19.698, 0.000, 0.000,683.010,-0.011, 0.122, 0.000, 0.000,-16.240,-20.108,24,24
2013-10-10,-24.252,-24.400, 0.405, 0.404,93.218,74.088, 4.719, 5.047, 5.835,194.908,989.371,196.750,160.208,187.583,213.723,-15.385,-15.283,-15.428,-15.245,-15.229,-15.324,-15.190,-15.294,,, 2.819, 2.828, 1.096, 2.904,14.065,-22.710,,,, 0.808,-25.729, 6.729,-3.262,13.986, 0.359,218.775,-8.928,-6.018,11.930,-23.987, 0.000, 0.000,683.010,-0.008, 0.001, 0.000, 0.000,-21.100,-24.252,24,24
2013-10-11,-24.235,-24.272, 0.403, 0.406,93.219,74.099, 4.600, 5.116, 5.644,185.604,983.954,211.117,167.557,188.308,216.599,-15.306,-15.207,-15.352,-15.168,-15.152,-15.290,-15.158,-15.259,,, 2.842, 2.831, 1.077, 2.923,14.056,-22.772,,,, 0.793,-24.567, 0.202,-4.152, 7.846, 0.402,220.490,-12.981,-6.348, 8.019,-23.448, 0.000, 0.000,683.010,-0.008, 0.000, 0.000, 0.000,-22.440,-24.235,24,24
2013-10-12,-25.129,-25.147, 0.373, 0.379,93.454,74.012, 2.581, 2.959, 3.514,138.379,986.033,188.257,158.570,192.024,214.477,-15.248,-15.148,-15.290,-15.112,-15.095,-15.287,-15.160,-15.259,,, 2.867, 2.859, 1.054, 2.946,14.054,-22.279,,,, 0.848,-25.163,-0.262,-2.401, 5.876, 0.494,218.070,-6.459,-3.607, 6.486,-24.182, 0.000, 0.000,683.010,-0.005, 0.000, 0.000, 0.000,-21.030,-25.129,24,24
2013-10-13,-25.575,-25.493, 0.372, 0.379,97.140,76.279, 7.608, 8.918, 8.817,181.779,980.929,131.600,116.805,208.365,212.751,-15.215,-15.120,-15.262,-15.088,-15.066,-15.330,-15.202,-15.298,,, 2.865, 2.869, 1.051, 2.949,14.044,-24.914,,,, 0.889,-25.533,-4.331,-6.457, 4.605, 0.754,214.276,-9.086,-7.137, 6.247,-25.240, 0.000, 0.000,683.010,-0.009, 0.000, 0.000, 0.000,-23.110,-25.575,24,24
2013-10-14,-23.745,-23.585, 0.434, 0.446,94.145,75.263,10.866,11.797,12.455,210.692,967.925,173.970,146.230,211.532,221.056,-15.210,-15.115,-15.255,-15.088,-15.061,-15.395,-15.267,-15.362,,, 2.874, 2.872, 1.047, 2.953,14.037,-22.795,,,, 0.836,-23.144,-8.521,-10.018,-0.275, 0.726,221.778,-9.020,-10.356, 0.548,-23.087, 0.000, 0.000,683.010,-0.013, 0.000, 0.000, 0.000,-21.210,-23.745,24,24
2013-10-15,-21.109,-21.224, 0.563, 0.565,94.009,77.086, 2.558, 2.704, 3.346,178.796,965.921,235.968,183.701,196.450,226.860,-15.232,-15.138,-15.275,-15.108,-15.078,-15.473,-15.347,-15.439,,, 2.876, 2.875, 1.044, 2.956,14.050,-18.365,,,, 0.775,-21.917, 2.089,-2.370, 3.264, 0.376,232.152,-9.258,-5.379, 0.298,-20.243, 0.000, 0.000,683.010,-0.007, 0.000, 0.000, 0.000,-18.320,-21.109,24,24
2013-10-16,-21.804,-21.725, 0.571, 0.580,96.638,78.725, 2.164, 2.433, 3.326,206.017,973.000,251.027,186.891,191.152,222.559,-15.272,-15.180,-15.318,-15.155,-15.120,-15.550,-15.422,-15.516,,, 2.882, 2.880, 1.040, 2.960,14.049,-18.798,,,, 0.743,-22.890, 3.103,-1.100, 1.310, 0.389,234.894,-12.508,-5.785,-2.514,-19.646, 0.000, 0.000,683.010,-0.007, 0.000, 0.000, 0.000,-16.510,-21.804,24,24
2013-10-17,-20.209,-20.247, 0.625, 0.630,93.454,77.261, 1.533, 1.683, 2.483,203.317,980.592,243.003,187.002,190.374,222.282,-15.322,-15.233,-15.366,-15.207,-15.167,-15.623,-15.492,-15.587,,, 2.883, 2.883, 1.040, 2.960,14.052,-16.304,,,, 0.773,-22.994, 6.638,-0.270, 1.485, 0.307,236.080,-6.845,-3.771, 0.333,-19.229, 0.000, 0.000,683.010,-0.005, 0.046, 0.000, 0.000,-16.030,-20.209,24,24
2013-10-18,-19.840,-19.572, 0.699, 0.726,97.957,81.499, 2.215, 2.586, 3.092,147.762,972.825,186.198,155.588,226.478,234.259,-15.372,-15.282,-15.415,-15.254,-15.214,-15.685,-15.557,-15.650,,, 2.881, 2.880, 1.044, 2.956,14.049,-17.519,,,, 0.845,-19.335,-0.798,-2.945,-7.399, 0.774,241.014,-8.310,-5.175,-5.481,-17.922, 0.000, 0.000,683.010,-0.007, 0.000, 0.000, 0.000,-14.140,-19.840,24,24
2013-10-19,-15.444,-15.720, 0.992, 0.979,96.551,83.316, 3.646, 3.990, 4.452,96.142,969.246,199.510,170.433,232.924,248.500,-15.427,-15.338,-15.469,-15.307,-15.268,-15.751,-15.619,-15.715,,, 2.874, 2.877, 1.043, 2.957,14.065,-13.275,,,, 0.852,-16.259, 2.429,-3.532,-0.360, 0.624,250.320,-3.376,-5.496, 0.209,-15.428, 0.000, 0.000,683.010,-0.007, 0.000, 0.000, 0.000,-14.660,-15.444,24,24
2013-10-20,-20.422,-20.176, 0.645, 0.672,97.704,81.105, 1.167, 1.215, 1.869,235.025,978.329,212.972,180.929,217.238,233.753,-15.484,-15.393,-15.523,-15.363,-15.321,-15.791,-15.661,-15.756,,, 2.884, 2.879, 1.042, 2.958,14.065,-15.191,,,, 0.850,-19.628,-1.826,-1.866,-1.762, 0.675,239.683,-6.811,-3.344,-1.387,-18.287, 0.000, 0.000,683.010,-0.004, 0.000, 0.000, 0.000,-13.380,-20.422,24,24
2013-10-21,-18.303,-18.334, 0.742, 0.746,96.075,80.738, 6.169, 7.281, 7.150,210.630,981.650,191.740,157.156,230.684,239.016,-15.520,-15.432,-15.563,-15.402,-15.360,-15.806,-15.675,-15.770,,, 2.876, 2.878, 1.044, 2.956,14.069,-17.244,,,, 0.815,-18.328,-2.125,-7.664,-0.655, 0.748,241.616,-13.773,-10.835, 0.532,-17.678, 0.000, 0.000,683.010,-0.014, 0.000, 0.000, 0.000,-16.990,-18.303,24,24
2013-10-22,-17.600,-17.587, 0.769, 0.778,93.008,78.907, 4.919, 5.243, 5.960,166.763,983.808,252.835,201.337,195.749,240.121,-15.545,-15.451,-15.586,-15.423,-15.383,-15.803,-15.673,-15.770,,, 2.879, 2.877, 1.044, 2.956,14.074,-14.378,,,, 0.796,-18.079, 3.875,-4.968,-1.020, 0.296,242.345, 1.705,-5.964,-0.354,-17.499, 0.000, 0.000,683.010,-0.008, 0.000, 0.000, 0.000,-15.190,-17.600,24,24
2013-10-23,-17.601,-17.606, 0.801, 0.806,96.654,81.644, 5.827, 6.657, 6.845,187.583,975.492,204.202,163.641,232.339,241.595,-15.553,-15.460,-15.591,-15.427,-15.388,-15.782,-15.653,-15.752,,, 2.876, 2.877, 1.044, 2.956,14.071,-16.547,,,, 0.802,-17.653,-2.309,-7.243,-1.233, 0.743,244.297,-17.069,-11.312,-0.791,-16.971, 0.000, 0.000,683.010,-0.014, 0.000, 0.000, 0.000,-16.080,-17.601,24,24
2013-10-24,-19.666,-19.826, 0.641, 0.638,93.975,78.018, 5.851, 6.488, 6.912,201.146,976.433,266.250,205.497,199.607,233.266,-15.548,-15.454,-15.591,-15.421,-15.389,-15.758,-15.628,-15.725,,, 2.877, 2.877, 1.043, 2.957,14.070,-18.221,,,, 0.767,-20.117, 1.323,-6.289, 5.413, 0.361,236.256,-16.038,-10.727, 4.832,-19.129, 0.000, 0.000,683.010,-0.014, 0.000, 0.000, 0.000,-17.270,-19.666,24,24
2013-10-25,-23.236,-23.181, 0.468, 0.478,95.324,76.754, 2.351, 2.461, 3.041,194.150,978.946,244.550,192.714,185.653,219.849,-15.538,-15.442,-15.578,-15.408,-15.377,-15.730,-15.597,-15.695,,, 2.882, 2.878, 1.043, 2.957,14.062,-19.125,,,, 0.797,-23.623, 3.069,-1.787, 5.191, 0.345,228.714,-8.880,-4.480, 2.983,-21.274, 0.000, 0.000,683.010,-0.006, 0.000, 0.000, 0.000,-18.120,-23.236,24,24
2013-10-26,-21.103,-21.138, 0.564, 0.568,95.315,78.098, 5.788, 6.769, 6.510,192.725,977.096,191.207,165.746,227.011,230.075,-15.520,-15.425,-15.560,-15.393,-15.360,-15.717,-15.583,-15.683,,, 2.861, 2.876, 1.045, 2.955,14.065,-19.871,,,, 0.874,-20.826,-3.860,-6.634, 1.860, 0.804,232.348,-14.185,-8.769, 3.643,-20.144, 0.000, 0.000,683.010,-0.011, 0.000, 0.000, 0.000,-20.370,-21.103,24,24
2013-10-27,-21.108,-20.976, 0.552, 0.565,92.305,75.698, 9.425,10.638,10.563,210.800,974.129,235.075,196.143,212.762,229.159,-15.505,-15.411,-15.545,-15.379,-15.345,-15.717,-15.586,-15.685,,, 2.874, 2.876, 1.044, 2.956,14.058,-19.992,,,, 0.826,-20.926,-0.403,-10.150,-0.150, 0.619,231.028,-9.386,-12.260, 0.756,-20.528, 0.000, 0.000,683.010,-0.016, 0.000, 0.000, 0.000,-18.780,-21.108,24,24
2013-10-28,-18.831,-18.819, 0.644, 0.656,86.745,73.043, 3.969, 4.083, 5.075,197.525,986.217,282.600,217.802,176.938,234.985,-15.500,-15.408,-15.542,-15.373,-15.339,-15.726,-15.596,-15.693,,, 2.885, 2.878, 1.043, 2.957,14.056,-13.327,,,, 0.766,-19.495,10.074,-3.131,-2.066, 0.088,240.479, 7.075,-5.148,-3.880,-18.136, 0.000, 0.000,683.010,-0.007, 0.000, 0.000, 0.000,-13.050,-18.831,24,24
2013-10-29,-16.087,-16.076, 0.855, 0.869,90.138,78.025, 4.712, 5.231, 5.955,127.721,982.375,292.093,222.552,215.990,247.196,-15.498,-15.406,-15.540,-15.373,-15.338,-15.724,-15.592,-15.691,,, 2.880, 2.880, 1.041, 2.959,14.082,-13.295,,,, 0.764,-16.254,-1.210,-7.481,-3.724, 0.445,252.362,-15.751,-12.402,-3.794,-14.887, 0.000, 0.000,683.010,-0.016, 0.000, 0.000, 0.000,-14.910,-16.087,24,24
2013-10-30,-14.857,-14.595, 1.187, 1.216,96.065,83.421, 1.745, 2.064, 3.459,207.567,978.025,259.193,209.045,231.361,251.103,-15.503,-15.410,-15.542,-15.375,-15.340,-15.704,-15.570,-15.671,,, 2.885, 2.882, 1.039, 2.961,14.083,-10.630,,,, 0.811,-15.165, 1.882,-1.821,-9.669, 0.615,259.885,-6.987,-5.631,-9.623,-13.218, 0.000, 0.000,683.010,-0.007, 0.000, 0.000, 0.000,-4.870,-14.857,24,24
2013-10-31,-10.623,-10.667, 1.324, 1.332,83.696,76.019, 2.492, 2.621, 3.990,130.946,977.471,223.831,185.074,226.129,258.590,-15.500,-15.406,-15.538,-15.370,-15.338,-15.662,-15.530,-15.630,,, 2.883, 2.882, 1.039, 2.961,14.098,-8.100,,,, 0.829,-13.324, 9.394,-1.466,-4.835, 0.407,262.507, 5.207,-4.324,-3.963,-12.393, 0.000, 0.000,683.010,-0.005, 0.000, 0.000, 0.000,-8.580,-10.623,24,24
2013-11-01,-6.275,-5.851, 2.158, 2.255,86.204,80.055, 3.674, 4.446, 5.739,238.046,976.292,271.423,218.941,242.552,278.123,-15.482,-15.385,-15.515,-15.345,-15.314,-15.592,-15.455,-15.560,,, 2.883, 2.883, 1.037, 2.963,14.112,-4.363,,,, 0.807,-8.233,18.215,-3.004,-19.100, 0.427,282.652,14.445,-5.585,-4.097,-7.702,18.603, 0.199,684.360,-0.007, 0.000, 0.394, 0.394,-0.360,-6.275,24,24
2013-11-02,-3.540,-4.114, 2.588, 2.501,85.059,82.188, 7.486, 8.570, 9.941,139.213,964.708,215.674,176.372,271.691,292.116,-15.444,-15.345,-15.457,-15.305,-15.255,-15.470,-15.331,-15.441,,, 2.887, 2.885, 1.035, 2.965,14.159,-2.303,,,, 0.818,-5.721, 4.614,-10.584,-4.583, 0.691,291.506,-4.638,-15.652, 8.978,-5.447, 8.391, 0.083,688.579,-0.019, 0.000, 0.074, 0.074,-0.680,-3.540,24,24
2013-11-03,-8.540,-8.549, 1.741, 1.756,90.377,83.873, 9.943,10.522,11.900,195.325,958.504,265.433,212.538,241.196,276.288,-15.382,-15.284,-15.413,-15.243,-15.213,-15.280,-15.140,-15.253,,, 2.887, 2.887, 1.034, 2.965,14.148,-6.849,,,, 0.801,-9.130, 4.577,-15.627,-1.945, 0.472,276.559, 2.956,-17.155,-0.492,-8.913, 0.000, 0.000,689.770,-0.022, 0.000, 0.000, 0.000,-6.630,-8.540,24,24
2013-11-04,-13.489,-13.582, 1.163, 1.158,93.291,81.932, 3.469, 3.834, 4.428,168.775,959.950,304.299,235.125,225.049,255.281,-15.284,-15.180,-15.320,-15.136,-15.118,-15.069,-14.931,-15.046,,, 2.890, 2.888, 1.033, 2.967,14.132,-11.365,,,, 0.771,-14.210,-0.083,-6.289, 3.518, 0.494,263.827,-18.016,-14.115, 2.039,-12.038, 0.000, 0.000,689.770,-0.018, 0.000, 0.000, 0.000,-9.980,-13.489,24,24
2013-11-05,-14.780,-14.664, 1.062, 1.086,92.842,80.629, 3.142, 3.647, 4.376,95.371,967.071,296.728,230.715,213.780,247.470,-15.154,-15.045,-15.193,-15.000,-14.993,-14.882,-14.743,-14.858,,, 2.889, 2.888, 1.032, 2.967,14.117,-12.174,,,, 0.779,-16.058, 4.670,-5.314, 0.099, 0.429,258.771,-10.928,-11.517,-1.652,-13.399, 0.000, 0.000,689.770,-0.014, 0.000, 0.000, 0.000,-9.150,-14.780,24,24
2013-11-06,-12.283,-12.410, 1.314, 1.306,94.352,83.913, 3.601, 3.944, 4.747,179.575,964.900,273.143,210.609,232.504,259.141,-15.011,-14.902,-15.049,-14.855,-14.852,-14.731,-14.592,-14.706,,, 2.890, 2.889, 1.032, 2.968,14.121,-10.390,,,, 0.768,-13.351, 2.850,-4.720,-0.894, 0.519,266.480,-13.386,-12.362,-1.384,-11.420, 0.000, 0.000,689.770,-0.016, 0.000, 0.000, 0.000,-9.060,-12.283,24,24
2013-11-07,-13.160,-13.184, 0.951, 0.977,74.258,66.889, 1.555, 1.619, 2.445,216.821,973.529,314.956,233.500,194.947,255.798,-14.877,-14.768,-14.921,-14.723,-14.720,-14.606,-14.471,-14.587,,, 2.900, 2.890, 1.029, 2.971,14.127,-7.002,,,, 0.739,-14.274, 2.700,-3.614, 1.060, 0.162,263.312,-3.927,-8.053, 0.504,-12.300, 0.000, 0.000,689.770,-0.010, 0.000, 0.000, 0.000,-7.290,-13.160,24,24
2013-11-08,-11.462,-11.414, 1.259, 1.289,80.372,73.133, 1.899, 2.150, 2.968,147.692,978.204,313.761,230.893,206.349,260.545,-14.766,-14.657,-14.803,-14.611,-14.603,-14.490,-14.355,-14.467,,, 2.895, 2.894, 1.028, 2.972,14.145,-7.290,,,, 0.736,-12.842, 4.427,-3.682,-4.705, 0.223,269.899,-4.695,-9.836,-5.620,-10.770, 0.000, 0.000,689.770,-0.012, 0.000, 0.000, 0.000,-4.490,-11.462,24,24
2013-11-09,-12.044,-12.119, 1.215, 1.222,85.953,77.124, 2.866, 3.180, 3.926,131.154,976.383,331.672,251.917,188.386,258.301,-14.664,-14.555,-14.707,-14.508,-14.507,-14.383,-14.244,-14.357,,, 2.895, 2.895, 1.026, 2.974,14.144,-7.487,,,, 0.762,-13.550, 9.649,-3.960, 0.241, 0.038,263.474, 1.933,-7.722, 1.493,-12.231, 0.000, 0.000,689.770,-0.010, 0.000, 0.000, 0.000,-5.840,-12.044,24,24
2013-11-10,-13.679,-13.727, 1.232, 1.239,97.584,85.955, 1.085, 1.193, 1.587,192.461,971.479,306.436,246.471,219.760,254.249,-14.573,-14.464,-14.615,-14.416,-14.416,-14.280,-14.141,-14.256,,, 2.908, 2.897, 1.025, 2.975,14.141,-8.067,,,, 0.810,-14.550, 1.535,-1.153, 0.600, 0.460,265.714,-8.218,-5.520,-0.028,-11.651, 0.000, 0.000,689.770,-0.007, 0.000, 0.000, 0.000,-6.780,-13.679,24,24
2013-11-11,-13.500,-13.549, 1.197, 1.197,95.744,84.089, 3.356, 4.008, 4.111,200.096,972.658,282.658,228.567,242.863,254.845,-14.492,-14.378,-14.534,-14.330,-14.332,-14.185,-14.045,-14.162,,, 2.895, 2.895, 1.028, 2.972,14.139,-11.320,,,, 0.807,-14.196,-2.725,-6.783,-1.401, 0.740,264.864,-17.817,-14.232,-2.600,-11.847, 0.000, 0.000,689.770,-0.018, 0.043, 0.000, 0.000,-9.020,-13.500,24,24
2013-11-12,-11.927,-11.759, 1.297, 1.328,92.944,83.298, 2.693, 2.686, 3.513,181.442,980.467,296.738,238.485,228.175,266.324,-14.407,-14.295,-14.452,-14.245,-14.250,-14.099,-13.963,-14.076,,, 2.892, 2.891, 1.032, 2.968,14.135,-7.386,,,, 0.806,-11.342,-2.769,-5.505,-5.144, 0.467,269.182,-6.195,-7.355,-3.751,-10.714, 0.000, 0.000,689.770,-0.010, 0.002, 0.000, 0.000,-6.990,-11.927,24,24
2013-11-13,-11.017,-11.059, 1.447, 1.454,95.393,86.198, 5.826, 6.984, 6.689,191.813,973.962,249.489,207.197,265.654,268.121,-14.335,-14.223,-14.378,-14.175,-14.180,-14.020,-13.884,-14.000,,, 2.878, 2.890, 1.033, 2.967,14.144,-9.617,,,, 0.834,-10.897,-1.647,-9.605,-2.977, 0.890,272.134,-17.508,-16.455,-2.116,-9.949, 0.000, 0.000,689.770,-0.021, 0.000, 0.000, 0.000,-10.050,-11.017,24,24
2013-11-14,-9.895,-9.825, 1.580, 1.598,93.548,85.320,12.348,13.999,13.957,215.838,971.621,315.449,263.763,235.345,270.833,-14.257,-14.146,-14.298,-14.095,-14.100,-13.926,-13.786,-13.904,,, 2.890, 2.890, 1.031, 2.969,14.140,-8.799,,,, 0.833,-10.208, 8.667,-15.272,-4.947, 0.466,271.287, 5.749,-17.477,-3.016,-10.178, 0.000, 0.000,689.770,-0.022, 0.000, 0.000, 0.000,-8.170,-9.895,24,24
2013-11-15,-9.051,-9.080, 1.693, 1.696,94.045,86.310,10.797,11.684,12.190,217.525,977.992,309.752,257.382,236.885,274.548,-14.174,-14.061,-14.215,-14.008,-14.017,-13.817,-13.679,-13.797,,, 2.891, 2.891, 1.030, 2.970,14.147,-7.659,,,, 0.831,-9.425, 6.310,-12.785,-3.358, 0.466,275.032, 3.503,-14.850,-2.796,-9.265, 0.000, 0.000,689.770,-0.019, 0.000, 0.000, 0.000,-7.410,-9.051,24,24
2013-11-16,-10.312,-10.380, 1.523, 1.528,94.395,85.955, 3.349, 3.531, 4.052,200.467,984.717,310.748,261.296,231.456,268.988,-14.081,-13.965,-14.123,-13.912,-13.925,-13.693,-13.554,-13.674,,, 2.894, 2.892, 1.029, 2.971,14.152,-6.605,,,, 0.842,-10.900, 2.636,-4.034,-0.190, 0.440,270.944,-1.810,-6.754, 0.315,-10.302, 0.000, 0.000,689.770,-0.009, 0.000, 0.000, 0.000,-6.930,-10.312,24,24
2013-11-17,-12.643,-12.446, 1.349, 1.386,97.385,86.509, 2.954, 3.583, 3.905,109.626,984.471,275.102,236.223,243.973,260.065,-13.983,-13.867,-14.027,-13.812,-13.827,-13.567,-13.426,-13.546,,, 2.899, 2.893, 1.028, 2.972,14.154,-9.997,,,, 0.862,-12.738,-0.033,-4.890,-3.264, 0.708,266.415,-6.965,-8.099,-3.758,-11.457, 0.000, 0.000,689.770,-0.010, 0.000, 0.000, 0.000,-6.230,-12.643,24,24
2013-11-18,-9.912,-10.021, 1.586, 1.574,94.113,85.538, 6.007, 6.723, 7.189,197.433,975.462,281.141,238.142,247.519,270.134,-13.878,-13.763,-13.922,-13.708,-13.723,-13.453,-13.313,-13.432,,, 2.894, 2.893, 1.028, 2.973,14.157,-8.421,,,, 0.846,-10.520, 3.260,-8.795,-2.212, 0.639,272.200,-4.904,-12.729,-1.450,-9.958, 0.000, 0.000,689.770,-0.016, 0.000, 0.000, 0.000,-8.120,-9.912,24,24
2013-11-19,-8.153,-8.100, 1.726, 1.754,88.374,82.355, 4.402, 4.642, 5.359,240.467,972.163,303.247,244.770,253.925,280.445,-13.774,-13.661,-13.819,-13.606,-13.621,-13.348,-13.208,-13.330,,, 2.896, 2.895, 1.025, 2.975,14.162,-4.798,,,, 0.801,-7.952,-0.904,-8.630,-6.471, 0.630,285.387,-5.485,-12.850,-8.353,-6.855, 0.000, 0.000,689.770,-0.017, 0.000, 0.000, 0.000,-5.060,-8.153,24,24
