# NEAD 1.0 UTF-8
# [METADATA]
# station_id       = AWS14
# latitude         = -67.0133
# longitude        = -61.48
# altitude         = 47
# nodata           = 
# field_delimiter  = ,
# tz               = 0
# doi              = 
# [FIELDS]
# fields           = 
time,t,t2m,q,q2m,rh,rh2m,ff,ff10m,ffmax,ffdir,p,SWd,SWu,LWd,LWu,Tsub1a,Tsub2a,Tsub3a,Tsub4a,Tsub5a,Tsub1b,Tsub2b,Tsub3b,Tsub4b,Tsub5b,z_surf,z_surf_filtered,cum_surface_height_zboom,z_u,Vbat,TCNR,Tlogger,LAT,LON,alb,Ts_obs,SHFdown,LHFdown,GHFup,cloud_cover,LWu_mod,SHFdown_mod,LHFdown_mod,GHFup_mod,Ts_mod,meltE,melt,cumulative_melt,sublimation,accumulation,LWC,LWC_10cm,Tsmax,Tmax,pnan_SEB,pnan_AWS
2019-01-20,-4.668,-4.718, 2.475, 2.486,93.366,89.663, 1.931, 2.058, 2.594,152.175,973.708,305.663,269.478,269.785,293.232,-3.233,-3.167,-3.019,-0.860,-1.033,-1.725,-2.234,-2.809,,, 4.332, 4.311, 6.481, 4.374, 5.282, 0.524, 4.077,-67.014,-61.398, 0.881,-5.061, 1.315,-1.989, 3.454, 0.685,296.742,-2.290,-4.838, 5.183,-4.225, 6.397, 0.063,1794.233,-0.006, 0.000, 0.107, 0.107, 1.960,-4.668,24,24
2019-01-21,-6.080,-5.990, 2.243, 2.279,93.521,88.609, 2.506, 2.701, 3.447,82.487,975.852,278.843,246.158,263.412,284.961,-5.395,-5.349,-5.215,-3.115,-1.478,-1.737,-2.244,-2.817,,, 4.318, 4.313, 6.477, 4.378, 5.277,-3.299, 0.858,-67.014,-61.398, 0.884,-6.877, 1.849,-4.113,-1.112, 0.674,288.680,-2.186,-6.890, 0.445,-6.155, 0.000, 0.000,1795.340,-0.009, 0.055, 0.000, 0.000,-1.940,-6.080,24,24
2019-01-22,-3.163,-3.148, 2.721, 2.752,91.378,89.529, 3.099, 3.362, 4.340,97.775,982.296,245.718,218.692,293.913,301.796,-1.974,-1.833,-1.737,-0.477,-0.732,-1.446,-2.127,-2.847,,, 4.311, 4.312, 6.481, 4.373, 5.293,-0.569, 2.958,-67.014,-61.398, 0.890,-3.073,-0.688,-6.192,-4.254, 0.908,303.785,-4.367,-8.969,-3.788,-2.609, 0.000, 0.000,1795.340,-0.011, 0.067, 0.000, 0.000,-2.080,-3.163,24,24
2019-01-23,-2.978,-2.967, 2.707, 2.727,90.075,88.031, 1.270, 1.299, 2.050,210.858,986.790,220.523,198.076,292.222,300.945,-1.836,-1.804,-1.678, 0.330,-0.353,-1.179,-1.870,-2.658,,, 4.332, 4.308, 6.487, 4.367, 5.269, 1.538, 3.660,-67.014,-61.398, 0.899,-3.203, 0.300,-2.474,-3.511, 0.880,304.782,-1.927,-4.789,-1.128,-2.391, 1.936, 0.020,1795.466,-0.006, 0.101, 0.013, 0.013,-1.790,-2.978,24,24
2019-01-24,-3.464,-3.486, 2.615, 2.650,90.055,88.311, 3.457, 3.847, 4.764,111.608,981.431,204.358,186.469,291.634,299.192,-2.767,-2.712,-2.664,-1.272,-0.386,-1.012,-1.695,-2.464,,, 4.300, 4.300, 6.497, 4.358, 5.281,-1.879, 1.068,-67.014,-61.398, 0.913,-3.688, 0.889,-5.116,-0.894, 0.895,300.060,-2.423,-7.314, 0.315,-3.435, 0.000, 0.000,1795.830,-0.009, 0.077, 0.000, 0.000,-2.570,-3.464,24,24
2019-01-25,-3.011,-3.018, 2.965, 2.971,97.889,95.324, 3.853, 4.047, 4.984,162.612,978.683,246.294,221.550,290.790,299.812,-2.134,-2.149,-2.024,-0.746,-0.617,-1.242,-1.818,-2.508,,, 4.287, 4.289, 6.504, 4.351, 5.279,-0.763, 2.403,-67.014,-61.398, 0.898,-3.507, 3.424,-0.632,-2.010, 0.862,303.722,-3.235,-5.493,-3.032,-2.623, 0.000, 0.000,1795.830,-0.007, 0.000, 0.000, 0.000,-3.010,-3.011,24,24
2019-01-26,-3.516,-3.634, 2.813, 2.793,97.306,94.127, 3.513, 3.933, 4.562,70.388,983.629,302.984,265.285,253.365,295.287,-2.464,-2.553,-2.428,-0.295,-0.616,-1.192,-1.786,-2.498,,, 4.279, 4.284, 6.505, 4.350, 5.272,-1.013, 3.614,-67.014,-61.398, 0.876,-4.673, 6.034, 0.455, 0.938, 0.440,296.103, 5.101,-0.169, 2.900,-4.334, 0.000, 0.000,1795.830,-0.000, 0.000, 0.000, 0.000,-2.580,-3.516,24,24
2019-01-27,-5.452,-5.415, 2.420, 2.443,97.201,92.653, 5.005, 5.296, 6.566,54.646,980.231,276.148,246.006,257.598,288.992,-4.709,-4.635,-4.561,-1.750,-1.194,-1.423,-1.917,-2.568,,, 4.285, 4.284, 6.504, 4.350, 5.283,-3.342, 0.939,-67.014,-61.398, 0.895,-5.832, 4.214,-3.475,-1.748, 0.614,289.938, 3.930,-4.180,-0.424,-5.806, 0.000, 0.000,1795.830,-0.005, 0.000, 0.000, 0.000,-2.500,-5.452,24,24
2019-01-28,-3.454,-3.366, 2.749, 2.782,93.914,91.217, 2.751, 2.979, 3.833,182.629,974.327,236.902,213.151,293.487,300.348,-2.431,-2.357,-2.251,-0.137,-0.674,-1.305,-1.937,-2.662,,, 4.290, 4.286, 6.503, 4.352, 5.260,-0.541, 2.496,-67.014,-61.398, 0.899,-3.342,-0.134,-4.687,-4.081, 0.912,302.672,-3.516,-7.435,-3.761,-2.860, 0.000, 0.000,1795.830,-0.009, 0.042, 0.000, 0.000,-2.180,-3.454,24,24
2019-01-29,-4.292,-4.409, 2.558, 2.547,93.759,90.368, 4.575, 5.004, 5.531,212.700,977.556,262.484,233.078,281.081,295.723,-3.513,-3.438,-3.343, 0.540,-0.385,-1.093,-1.769,-2.545,,, 4.287, 4.287, 6.506, 4.348, 5.266,-1.949, 1.553,-67.014,-61.397, 0.888,-4.538, 1.055,-6.311, 0.695, 0.803,297.434,-4.008,-9.635, 1.370,-4.030, 0.000, 0.000,1795.830,-0.012, 0.075, 0.000, 0.000,-2.770,-4.292,24,24
2019-01-30,-7.597,-7.695, 1.889, 1.891,92.872,86.980, 4.814, 5.115, 5.868,210.017,985.096,226.251,198.935,269.962,281.017,-6.991,-6.925,-6.863,-2.871,-1.571,-1.594,-1.978,-2.603,,, 4.279, 4.281, 6.513, 4.342, 5.261,-5.539,-2.711,-67.014,-61.397, 0.878,-7.923, 2.202,-6.455, 5.237, 0.808,284.450,-6.281,-11.190, 4.714,-7.022, 0.000, 0.000,1795.830,-0.014, 0.000, 0.000, 0.000,-6.090,-7.597,24,24
2019-01-31,-7.604,-7.701, 1.798, 1.809,89.439,83.932, 1.750, 1.822, 2.333,221.308,990.829,299.932,248.571,240.552,279.254,-6.281,-6.211,-6.031,-2.602,-2.270,-2.356,-2.593,-3.029,,, 4.319, 4.282, 6.504, 4.350, 5.260,-2.426, 1.836,-67.014,-61.397, 0.828,-8.576, 2.491,-2.203, 5.805, 0.450,284.530,-2.419,-5.433, 2.783,-7.022, 0.000, 0.000,1795.830,-0.007, 0.000, 0.000, 0.000,-5.380,-7.604,24,24
2019-02-01,-10.663,-10.782, 1.533, 1.543,93.589,85.339, 3.100, 3.397, 3.920,192.492,992.531,342.015,276.831,209.378,257.776,-11.279,-11.225,-11.384,-7.253,-4.519,-3.748,-3.562,-3.571,,, 4.294, 4.288, 6.500, 4.354, 5.284,-7.957,-2.956,-67.014,-61.397, 0.810,-13.500,10.203,-0.691, 5.782, 0.195,270.278,-2.847,-6.750, 5.318,-10.532, 0.000, 0.000,1795.830,-0.009, 0.080, 0.000, 0.000,-5.240,-10.663,24,24
2019-02-02,-6.861,-6.743, 2.088, 2.130,94.790,89.367, 3.408, 3.740, 4.512,168.517,988.844,261.090,219.479,244.377,279.274,-6.242,-6.246,-6.173,-3.899,-3.774,-3.798,-3.944,-4.198,,, 4.285, 4.285, 6.508, 4.347, 5.266,-4.442,-0.502,-67.014,-61.397, 0.845,-7.997, 6.893,-0.872,-5.094, 0.507,283.865, 2.208,-4.109,-2.992,-7.228, 0.000, 0.000,1795.830,-0.005, 0.003, 0.000, 0.000,-3.310,-6.861,24,24
2019-02-03,-3.603,-3.567, 2.794, 2.811,97.179,94.124, 5.846, 6.385, 7.564,48.600,980.756,242.914,204.657,291.389,298.729,-2.683,-2.682,-2.516,-1.261,-2.140,-2.964,-3.687,-4.153,,, 4.279, 4.283, 6.507, 4.348, 5.252,-2.089, 1.411,-67.014,-61.397, 0.840,-3.698, 1.892,-4.627,-6.970, 0.900,302.373,-8.930,-12.250,-6.617,-2.925, 0.000, 0.000,1795.830,-0.015, 0.000, 0.000, 0.000,-3.070,-3.603,24,24
2019-02-04,-3.119,-3.069, 2.923, 2.952,95.661,93.220, 4.109, 4.324, 5.516,77.396,971.050,280.227,229.320,274.289,299.241,-2.346,-2.241,-2.177,-1.569,-1.832,-2.322,-3.171,-3.724,,, 4.299, 4.288, 6.500, 4.354, 5.264,-0.343, 3.462,-67.014,-61.397, 0.815,-3.578, 0.928,-4.081,-6.568, 0.688,303.537,-3.868,-7.247, 0.897,-2.694,11.770, 0.122,1796.703,-0.009, 0.000, 0.412, 0.412,-0.490,-3.119,24,24
2019-02-05,-4.940,-5.055, 2.354, 2.341,90.912,87.166, 3.660, 3.850, 4.747,162.425,977.877,228.810,190.118,274.947,295.926,-3.613,-3.544,-3.368,-0.385,-0.969,-1.645,-2.646,-3.336,,, 4.309, 4.292, 6.500, 4.354, 5.245,-2.201, 1.079,-67.014,-61.397, 0.836,-4.584,-3.670,-9.485, 0.894, 0.746,297.962,-7.806,-12.442, 6.415,-3.921, 0.000, 0.000,1798.750,-0.016, 0.166, 0.045, 0.045,-1.590,-4.940,24,24
2019-02-06,-7.985,-8.106, 1.853, 1.858,94.158,88.052, 3.553, 3.864, 4.500,199.608,982.785,211.365,186.623,269.735,278.839,-7.413,-7.337,-7.219,-2.236,-2.141,-2.311,-2.766,-3.250,,, 4.289, 4.286, 6.516, 4.338, 5.252,-5.786,-3.019,-67.014,-61.397, 0.887,-8.463, 2.401,-3.998, 5.802, 0.829,283.696,-6.818,-8.878, 4.890,-7.195, 0.000, 0.000,1798.750,-0.011, 0.148, 0.000, 0.000,-6.770,-7.985,24,24
2019-02-07,-6.829,-6.701, 2.168, 2.203,97.327,91.602, 3.840, 4.035, 4.852,228.250,976.669,223.412,202.309,270.740,282.552,-6.327,-6.270,-6.145,-2.013,-2.402,-2.769,-3.203,-3.604,,, 4.234, 4.257, 6.530, 4.324, 5.254,-4.619,-1.703,-67.014,-61.397, 0.904,-7.373, 3.447,-2.081,-2.977, 0.783,285.859,-0.467,-4.570,-1.272,-6.728, 0.000, 0.000,1798.750,-0.006, 0.000, 0.000, 0.000,-4.040,-6.829,24,24
2019-02-08,-5.188,-5.338, 2.451, 2.436,97.286,92.865, 1.458, 1.536, 2.119,182.046,981.254,223.600,199.665,269.453,288.875,-3.926,-3.905,-3.688,-0.780,-1.712,-2.402,-3.049,-3.579,,, 4.291, 4.263, 6.519, 4.335, 5.241,-0.459, 3.025,-67.014,-61.397, 0.892,-6.270, 2.118,-0.292, 0.287, 0.688,290.969, 0.565,-1.332, 0.384,-5.520, 0.000, 0.000,1798.750,-0.002, 0.000, 0.000, 0.000,-3.110,-5.188,24,24
2019-02-09,-9.553,-9.736, 1.756, 1.744,94.650,86.705, 2.688, 2.865, 3.596,54.496,982.663,269.634,233.000,224.163,264.823,-10.068,-10.104,-10.015,-5.481,-2.924,-2.773,-3.091,-3.498,,, 4.281, 4.280, 6.513, 4.341, 5.241,-7.922,-3.600,-67.014,-61.397, 0.863,-11.850, 7.480,-0.230, 6.499, 0.369,270.515, 3.790,-2.177, 6.973,-10.457, 0.000, 0.000,1798.750,-0.003, 0.000, 0.000, 0.000,-4.510,-9.553,24,24
2019-02-10,-8.755,-8.931, 1.809, 1.800,98.207,90.601, 2.676, 2.944, 4.062,241.996,983.781,248.173,209.150,253.923,276.604,-7.658,-7.646,-7.378,-2.219,-2.495,-2.800,-3.256,-3.685,,, 4.305, 4.283, 6.506, 4.348, 5.241,-4.949,-0.913,-67.014,-61.397, 0.843,-9.170,-0.754,-3.590, 3.837, 0.651,279.928,-7.627,-6.847, 3.657,-8.106, 0.000, 0.000,1798.750,-0.009, 0.000, 0.000, 0.000,-6.770,-8.755,24,24
2019-02-11,-13.329,-13.113, 1.299, 1.344,96.908,85.754, 2.398, 2.624, 3.282,140.946,985.456,230.628,199.137,226.067,252.016,-13.268,-13.241,-13.251,-9.037,-5.099,-4.012,-3.881,-3.976,,, 4.290, 4.286, 6.505, 4.349, 5.269,-10.557,-6.951,-67.014,-61.397, 0.868,-14.684, 5.083,-1.180, 1.463, 0.505,260.210,-0.380,-3.365, 3.177,-13.046, 0.000, 0.000,1798.750,-0.004, 0.110, 0.000, 0.000,-6.350,-13.329,24,24
2019-02-12,-5.605,-5.783, 2.355, 2.341,96.300,91.604, 3.194, 3.450, 4.502,105.200,975.975,192.026,168.344,278.441,288.347,-4.685,-4.660,-4.536,-2.796,-3.525,-3.893,-4.226,-4.473,,, 4.302, 4.281, 6.515, 4.339, 5.224,-2.628, 0.202,-67.014,-61.397, 0.876,-6.318, 2.408,-2.615,-4.949, 0.805,290.742, 0.332,-4.310,-4.009,-5.598, 1.102, 0.008,1798.792,-0.006, 0.130, 0.000, 0.000,-3.890,-5.605,24,24
2019-02-13,-11.692,-11.605, 1.444, 1.476,97.619,87.962, 2.452, 2.641, 3.257,224.338,973.381,205.126,180.502,240.558,263.412,-11.026,-10.956,-10.796,-4.965,-4.130,-3.883,-4.119,-4.444,,, 4.303, 4.268, 6.527, 4.327, 5.245,-7.664,-4.634,-67.014,-61.397, 0.881,-12.030, 1.051,-2.739, 3.788, 0.618,267.217,-1.552,-3.868, 5.300,-11.238, 0.000, 0.000,1798.940,-0.005, 0.189, 0.000, 0.000,-6.860,-11.692,24,24
2019-02-14,-6.546,-6.305, 2.276, 2.335,98.420,92.946, 4.487, 4.893, 5.613,201.971,970.192,174.310,158.633,284.784,286.814,-5.836,-5.800,-5.717,-3.876,-4.239,-4.330,-4.554,-4.786,,, 4.252, 4.250, 6.545, 4.309, 5.220,-5.055,-2.644,-67.014,-61.397, 0.912,-6.297, 0.073,-4.000,-7.355, 0.944,288.461,-1.233,-4.948,-6.782,-6.120, 0.000, 0.000,1798.940,-0.006, 0.279, 0.000, 0.000,-2.870,-6.546,24,24
2019-02-15,-4.546,-4.675, 2.646, 2.622,98.766,94.605, 2.841, 2.920, 3.694,193.763,978.460,194.809,175.765,284.457,293.709,-4.148,-4.091,-3.002,-2.686,-3.659,-4.135,-4.532,-4.860,,, 4.231, 4.228, 6.572, 4.282, 5.215,-2.123, 0.807,-67.014,-61.397, 0.902,-4.998, 1.108,-1.522,-2.179, 0.854,295.803,-1.576,-3.212,-2.353,-4.401, 0.000, 0.000,1798.940,-0.004, 0.203, 0.000, 0.000,-2.700,-4.546,24,24
2019-02-16,-5.117,-5.072, 2.492, 2.509,98.439,93.936, 5.259, 5.842, 6.720,106.167,980.690,188.078,165.337,278.392,291.570,-4.711,-4.675,-4.280,-2.656,-3.364,-3.812,-4.285,-4.728,,, 4.201, 4.209, 6.590, 4.264, 5.228,-3.645,-1.002,-67.014,-61.397, 0.879,-5.338, 2.414,-3.415,-2.848, 0.806,292.944,-1.017,-5.488,-1.718,-5.054, 0.000, 0.000,1798.940,-0.007, 0.000, 0.000, 0.000,-3.980,-5.117,24,24
2019-02-17,-7.059,-7.137, 2.114, 2.107,98.935,92.670, 5.161, 5.346, 6.433,99.358,987.252,209.183,179.282,269.037,284.300,-6.405,-6.316,-5.714,-3.226,-3.487,-3.788,-4.201,-4.646,,, 4.192, 4.196, 6.592, 4.263, 5.225,-5.364,-2.287,-67.014,-61.397, 0.856,-7.156,-0.358,-4.667, 2.078, 0.773,286.339,-6.699,-7.929, 2.386,-6.575, 0.000, 0.000,1798.940,-0.010, 0.000, 0.000, 0.000,-4.840,-7.059,24,24
2019-02-18,-7.962,-8.005, 1.920, 1.921,98.563,91.522, 4.923, 5.651, 6.378,206.108,996.569,211.258,182.432,264.377,279.677,-7.570,-7.534,-6.907,-3.959,-4.039,-4.101,-4.339,-4.678,,, 4.199, 4.199, 6.588, 4.266, 5.215,-6.221,-3.470,-67.014,-61.397, 0.864,-8.176, 0.590,-4.876, 1.425, 0.756,281.618,-5.759,-7.955, 2.330,-7.680, 0.000, 0.000,1798.940,-0.010, 0.095, 0.000, 0.000,-7.300,-7.962,24,24
2019-02-19,-8.174,-8.142, 1.859, 1.875,97.694,90.654, 8.973, 9.668,11.526,212.267,999.252,164.287,149.196,272.025,278.637,-7.921,-7.881,-7.633,-5.448,-4.959,-4.757,-4.749,-4.905,,, 4.207, 4.198, 6.598, 4.257, 5.212,-6.998,-4.893,-67.014,-61.397, 0.910,-8.362, 3.986,-7.745,-0.146, 0.855,279.433, 0.776,-9.287, 0.906,-8.197, 0.000, 0.000,1798.940,-0.012, 0.000, 0.000, 0.000,-7.600,-8.174,24,24
2019-02-20,-7.943,-7.901, 1.904, 1.922,97.722,90.915, 7.872, 8.486, 9.885,214.071,997.279,153.103,139.287,275.499,279.572,-7.650,-7.604,-7.052,-4.881,-5.010,-4.940,-5.005,-5.169,,, 4.183, 4.186, 6.599, 4.255, 5.193,-6.666,-4.757,-67.014,-61.397, 0.908,-8.129, 3.592,-6.717,-0.612, 0.889,280.865, 0.135,-8.507,-0.169,-7.861, 0.000, 0.000,1798.940,-0.011, 0.000, 0.000, 0.000,-6.910,-7.943,24,24
2019-02-21,-8.053,-8.145, 1.891, 1.887,97.962,90.930, 6.022, 6.352, 7.418,216.321,996.450,209.386,175.118,264.915,279.359,-7.583,-7.490,-7.050,-5.094,-5.139,-5.083,-5.177,-5.364,,, 4.197, 4.185, 6.598, 4.257, 5.201,-6.251,-3.518,-67.014,-61.397, 0.831,-8.338, 2.263,-5.248, 1.386, 0.755,282.233,-6.720,-9.829, 0.612,-7.540, 0.000, 0.000,1798.940,-0.013, 0.000, 0.000, 0.000,-7.020,-8.053,24,24
2019-02-22,-12.477,-12.742, 1.340, 1.319,99.318,88.460, 1.939, 1.955, 2.473,213.388,994.829,224.584,193.077,217.651,254.703,-12.174,-12.586,-12.455,-7.309,-6.013,-5.452,-5.388,-5.536,,, 4.225, 4.192, 6.595, 4.259, 5.203,-8.397,-4.647,-67.014,-61.397, 0.870,-14.730, 4.452,-0.143,14.046, 0.330,258.277, 0.037,-1.678,12.774,-13.389, 0.000, 0.000,1798.940,-0.002, 0.000, 0.000, 0.000,-8.560,-12.477,24,24
2019-02-23,-15.790,-15.850, 1.020, 1.029,99.829,86.321, 1.442, 1.572, 2.042,112.475,998.590,200.733,182.435,217.836,242.493,-16.208,-16.347,-15.419,-9.891,-7.775,-6.585,-6.123,-6.022,,, 4.196, 4.193, 6.593, 4.261, 5.209,-13.077,-9.811,-67.014,-61.397, 0.912,-17.328, 0.165,-1.764, 4.772, 0.488,246.392, 2.041,-0.506, 6.847,-16.475, 0.000, 0.000,1798.940,-0.001, 0.000, 0.000, 0.000,-8.900,-15.790,24,24
2019-02-24,-14.606,-14.878, 1.086, 1.071,99.728,87.141, 0.945, 0.994, 1.454,181.237,1004.438,209.055,184.617,220.138,247.684,-12.865,-12.856,-11.927,-8.756,-7.886,-7.184,-6.839,-6.672,,, 4.220, 4.196, 6.589, 4.266, 5.196,-10.173,-6.546,-67.014,-61.397, 0.880,-16.574, 0.931,-0.712,12.111, 0.430,250.493,-0.055,-1.076, 9.435,-15.352, 0.000, 0.000,1798.940,-0.001, 0.135, 0.000, 0.000,-13.480,-14.606,24,24
2019-02-25,-17.241,-17.022, 0.884, 0.918,99.873,85.576, 1.471, 1.575, 2.152,110.946,997.727,187.264,166.342,218.204,240.544,-17.353,-17.414,-15.258,-10.714,-8.964,-7.841,-7.358,-7.132,,, 4.204, 4.198, 6.602, 4.253, 5.209,-14.083,-11.163,-67.014,-61.397, 0.898,-17.588, 0.853,-1.356,-0.043, 0.561,243.297,-0.260,-1.334, 2.868,-17.288, 0.000, 0.000,1798.940,-0.002, 0.397, 0.000, 0.000,-11.060,-17.241,24,24
2019-02-26,-10.968,-10.882, 1.493, 1.516,99.262,89.827, 2.511, 2.800, 3.334,130.004,992.396,147.226,130.994,264.777,267.003,-10.349,-10.269,-9.222,-8.736,-8.624,-8.160,-7.851,-7.648,,, 4.165, 4.173, 6.637, 4.218, 5.186,-9.328,-7.245,-67.014,-61.397, 0.884,-11.127, 1.121,-2.061,-5.091, 0.885,268.561,-2.907,-3.869,-5.970,-10.833, 0.000, 0.000,1798.940,-0.005, 0.213, 0.000, 0.000,-9.410,-10.968,24,24
2019-02-27,-12.115,-12.174, 1.363, 1.362,99.034,88.332, 5.141, 5.783, 6.614,186.083,999.196,193.867,161.276,241.313,260.480,-12.089,-12.072,-8.646,-7.901,-7.958,-7.867,-7.799,-7.786,,, 4.109, 4.135, 6.657, 4.198, 5.208,-10.670,-8.098,-67.014,-61.397, 0.826,-12.938, 6.441,-3.119, 2.175, 0.621,264.189,-3.179,-6.648, 1.890,-11.925, 0.000, 0.000,1798.940,-0.008, 0.063, 0.000, 0.000,-9.940,-12.115,24,24
2019-02-28,-13.780,-13.989, 1.148, 1.139,96.126,84.680, 4.452, 4.601, 5.750,187.583,1006.512,216.304,173.192,214.525,251.881,-13.362,-13.322,-10.002,-8.198,-7.955,-7.774,-7.718,-7.756,,, 4.127, 4.124, 6.662, 4.192, 5.225,-10.883,-7.473,-67.014,-61.397, 0.800,-15.307, 8.730,-2.505, 7.250, 0.329,257.459, 0.962,-5.232, 4.828,-13.637, 0.000, 0.000,1798.940,-0.007, 0.070, 0.000, 0.000,-11.170,-13.780,24,24
2019-03-01,-11.421,-11.299, 1.451, 1.481,95.851,86.474, 3.453, 3.590, 4.474,53.087,998.408,183.401,148.644,229.093,258.029,-11.737,-11.802,-10.173,-8.684,-8.264,-7.925,-7.788,-7.803,,, 4.114, 4.120, 6.668, 4.186, 5.212,-9.614,-6.925,-67.014,-61.397, 0.812,-13.294, 9.998,-0.329,-4.065, 0.465,263.649, 4.334,-3.099,-3.475,-12.172, 0.000, 0.000,1798.940,-0.004, 0.000, 0.000, 0.000,-6.690,-11.421,24,24
2019-03-02,-7.442,-7.477, 1.970, 1.983,92.983,86.937, 2.191, 2.439, 3.183,121.913,994.348,194.542,159.730,249.165,273.924,-8.121,-8.080,-7.882,-7.951,-8.073,-7.934,-7.864,-7.898,,, 4.137, 4.124, 6.656, 4.198, 5.210,-4.975,-1.905,-67.014,-61.397, 0.821,-9.565, 6.787,-0.487,-6.490, 0.546,277.929, 3.461,-2.851,-6.285,-8.697, 0.000, 0.000,1798.940,-0.004, 0.163, 0.000, 0.000,-1.710,-7.442,24,24
2019-03-03,-6.128,-6.321, 2.163, 2.151,93.038,88.325, 3.141, 3.362, 4.131,84.854,988.481,167.032,143.493,254.335,280.735,-6.185,-6.176,-6.219,-6.954,-7.581,-7.717,-7.783,-7.896,,, 4.148, 4.123, 6.671, 4.183, 5.195,-3.766,-1.011,-67.014,-61.397, 0.862,-8.004, 8.177,-0.326,-2.328, 0.573,281.928, 6.722,-1.105,-1.493,-7.635, 0.000, 0.000,1798.940,-0.001, 0.212, 0.000, 0.000,-3.380,-6.128,24,24
2019-03-04,-6.671,-6.662, 2.220, 2.229,99.340,93.367, 4.061, 4.499, 5.159,226.004,983.654,112.113,101.144,271.063,282.005,-6.848,-6.814,-6.484,-6.783,-7.297,-7.487,-7.628,-7.786,,, 4.092, 4.100, 6.690, 4.164, 5.172,-5.811,-4.374,-67.014,-61.397, 0.903,-7.545, 7.256, 0.139,-3.747, 0.780,283.137, 4.887,-1.178,-2.721,-7.360, 0.000, 0.000,1798.940,-0.002, 0.000, 0.000, 0.000,-5.340,-6.671,24,24
2019-03-05,-9.388,-9.537, 1.731, 1.717,99.118,90.736, 4.944, 5.187, 6.166,233.821,979.608,136.393,123.514,255.372,271.899,-9.279,-9.286,-7.201,-6.825,-7.122,-7.278,-7.448,-7.648,,, 4.091, 4.089, 6.692, 4.162, 5.178,-7.976,-6.091,-67.014,-61.396, 0.905,-10.087, 5.549,-2.387, 2.400, 0.715,272.413, 3.953,-3.159, 2.800,-9.881, 0.000, 0.000,1798.940,-0.004, 0.000, 0.000, 0.000,-8.320,-9.388,24,24
2019-03-06,-13.624,-13.819, 1.157, 1.146,96.286,84.839, 5.205, 5.821, 6.538,193.142,984.079,133.672,113.270,250.796,257.325,-13.292,-13.190,-8.680,-7.357,-7.304,-7.306,-7.403,-7.580,,, 4.092, 4.096, 6.685, 4.169, 5.165,-12.401,-10.555,-67.014,-61.396, 0.846,-13.851, 0.442,-6.121,10.053, 0.808,259.683,-9.431,-9.399, 8.815,-13.017, 0.000, 0.000,1798.940,-0.012, 0.000, 0.000, 0.000,-10.840,-13.624,24,24
2019-03-07,-17.795,-18.130, 0.780, 0.770,96.736,82.130, 3.110, 3.175, 3.907,159.746,994.004,184.827,150.014,198.816,235.590,-17.359,-17.238,-12.167,-8.787,-7.949,-7.586,-7.531,-7.628,,, 4.154, 4.110, 6.664, 4.191, 5.198,-13.803,-10.280,-67.014,-61.396, 0.810,-19.689, 6.777,-1.501,16.922, 0.259,241.368,-0.197,-3.336,13.020,-17.750, 0.000, 0.000,1798.940,-0.004, 0.000, 0.000, 0.000,-16.130,-17.795,24,24
2019-03-08,-18.775,-18.585, 0.751, 0.774,97.276,81.752, 3.553, 3.879, 4.543,52.646,987.096,175.625,145.141,193.363,231.507,-19.625,-19.701,-14.854,-10.318,-8.957,-8.234,-7.939,-7.891,,, 4.125, 4.123, 6.660, 4.194, 5.180,-17.354,-14.453,-67.014,-61.396, 0.836,-20.123, 7.911,-1.799, 3.877, 0.248,234.846, 4.930,-2.554, 6.453,-19.567, 0.000, 0.000,1798.940,-0.003, 0.000, 0.000, 0.000,-13.390,-18.775,24,24
2019-03-09,-13.855,-13.829, 1.157, 1.171,97.053,85.519, 2.401, 2.469, 3.143,104.929,983.210,143.401,123.625,232.629,250.612,-14.037,-14.065,-12.132,-10.131,-9.370,-8.754,-8.439,-8.298,,, 4.134, 4.125, 6.661, 4.193, 5.162,-12.003,-9.742,-67.014,-61.396, 0.864,-15.251, 4.786,-0.810,-2.151, 0.595,253.008, 3.050,-1.596,-1.567,-14.752, 0.000, 0.000,1798.940,-0.002, 0.034, 0.000, 0.000,-10.220,-13.855,24,24
2019-03-10,-13.799,-13.734, 1.142, 1.163,97.425,86.098, 2.072, 2.329, 2.702,240.725,983.481,112.706,99.819,253.104,256.766,-13.365,-13.289,-11.024,-9.592,-9.245,-8.895,-8.690,-8.584,,, 4.122, 4.122, 6.665, 4.190, 5.139,-12.419,-10.879,-67.014,-61.396, 0.885,-13.672,-0.657,-2.717,-1.855, 0.863,258.558,-3.043,-3.620,-1.053,-13.291, 0.000, 0.000,1798.940,-0.005, 0.052, 0.000, 0.000,-11.880,-13.799,24,24
2019-03-11,-12.762,-12.994, 1.229, 1.219,96.087,85.420, 5.532, 6.013, 6.952,215.421,988.406,112.453,101.018,243.925,258.661,-12.731,-12.708,-10.826,-9.418,-9.142,-8.893,-8.765,-8.712,,, 4.118, 4.119, 6.669, 4.185, 5.127,-11.678,-9.982,-67.014,-61.396, 0.901,-13.605, 5.890,-4.634, 3.203, 0.656,257.282, 5.840,-4.615, 3.933,-13.622, 0.000, 0.000,1798.940,-0.006, 0.000, 0.000, 0.000,-11.750,-12.762,24,24
